# SPDX-License-Identifier: AGPL-3.0-only
# Existing hardcoded English UI copy debt. The guard permits these counts to shrink,
# but CI fails when a file adds untranslated copy or increases an existing count.
# Format: relative file path, copy, count. Prefer localizing strings over editing this file.
src/components/memory/ProfileNarrative.tsx	No narrative yet — confirm some memories to get started.	1
src/components/memory/ProfileNarrative.tsx	Regenerate	1
src/components/memory/ProfileNarrative.tsx	Updated	1
src/components/memory/ProfileNarrative.tsx	Updating...	1
src/components/memory/ProfileNarrativeCompact.tsx	Updated	1
src/components/memory/ProfilePage.tsx	Add email	2
src/components/memory/ProfilePage.tsx	Change profile photo	2
src/components/memory/ProfilePage.tsx	How Wenlan sees you	1
src/components/memory/ProfilePage.tsx	how you like things done	1
src/components/memory/ProfilePage.tsx	identity facts that shape every conversation	1
src/components/memory/ProfilePage.tsx	Joined	1
src/components/memory/ProfilePage.tsx	memories	1
src/components/memory/ProfilePage.tsx	Name	2
src/components/memory/ProfilePage.tsx	No narrative yet. Confirm some memories to get started.	1
src/components/memory/ProfilePage.tsx	Preferences	1
src/components/memory/ProfilePage.tsx	Regenerate	1
src/components/memory/ProfilePage.tsx	Remove photo	2
src/components/memory/ProfilePage.tsx	synthesized from	1
src/components/memory/ProfilePage.tsx	What Wenlan knows	1
src/components/memory/ProfileSummaryCard.tsx	Collapse	1
src/components/memory/ProfileSummaryCard.tsx	Expand	1
src/components/memory/ProfileSummaryCard.tsx	View all &rarr;	1
src/components/memory/RefiningList.tsx	quality settling in as you keep working	1
src/components/memory/RefiningList.tsx	Refining	1
src/components/memory/RemoteAccessPanel.tsx	ChatGPT	1
src/components/memory/RemoteAccessPanel.tsx	Claude.ai	1
src/components/memory/RemoteAccessPanel.tsx	Click again to confirm	1
src/components/memory/RemoteAccessPanel.tsx	Connected	1
src/components/memory/RemoteAccessPanel.tsx	Connected (	1
src/components/memory/RemoteAccessPanel.tsx	Connecting…	1
src/components/memory/RemoteAccessPanel.tsx	Copied!	2
src/components/memory/RemoteAccessPanel.tsx	Copy	1
src/components/memory/RemoteAccessPanel.tsx	Copy URL	3
src/components/memory/RemoteAccessPanel.tsx	Hide	1
src/components/memory/RemoteAccessPanel.tsx	How to connect Claude.ai and ChatGPT	1
src/components/memory/RemoteAccessPanel.tsx	Let Claude.ai and ChatGPT access your memories via a secure tunnel.	1
src/components/memory/RemoteAccessPanel.tsx	ms)	1
src/components/memory/RemoteAccessPanel.tsx	Reconnect	3
src/components/memory/RemoteAccessPanel.tsx	Retry	1
src/components/memory/RemoteAccessPanel.tsx	Rotate	1
src/components/memory/RemoteAccessPanel.tsx	Settings &rarr; Apps &rarr; Advanced settings &rarr; Enable Developer mode &rarr; Back &rarr; Create app &rarr; Paste URL (No Auth)	1
src/components/memory/RemoteAccessPanel.tsx	Settings &rarr; Connectors &rarr; Add Custom Connector &rarr; Paste URL	1
src/components/memory/RemoteAccessPanel.tsx	Share with web-based AI tools	1
src/components/memory/RemoteAccessPanel.tsx	Show	1
src/components/memory/RemoteAccessPanel.tsx	Test connection	1
src/components/memory/RemoteAccessPanel.tsx	Testing…	1
src/components/memory/RemoteAccessPanel.tsx	This tunnel URL changes when your Mac sleeps or restarts. Enable a stable relay in Settings → Agents to avoid reconnecting.	1
src/components/memory/RemoteAccessPanel.tsx	This URL is stable — it won't change when your Mac sleeps or restarts.	1
src/components/memory/RemoteAccessPanel.tsx	Token	1
src/components/memory/RemoteAccessPanel.tsx	Your MCP URL	1
src/components/memory/RemoteAccessPanel.tsx	Your MCP URL (stable)	1
src/components/memory/RetrievalsList.tsx	archived	1
src/components/memory/RetrievalsList.tsx	on "	1
src/components/memory/RetrievalsList.tsx	recent assistants pulling from your library	1
src/components/memory/RetrievalsList.tsx	searched, found nothing relevant	1
src/components/memory/RetrievalsList.tsx	This page has been archived	2
src/components/memory/RetrievalsList.tsx	View all recaps &rarr;	1
src/components/memory/RetrievalsList.tsx	Where AI looked	1
src/components/memory/settings/DiagnosticsSection.tsx	% linked	1
src/components/memory/settings/DiagnosticsSection.tsx	Diagnostics require a newer daemon	1
src/components/memory/settings/DiagnosticsSection.tsx	Diagnostics unavailable	1
src/components/memory/settings/DiagnosticsSection.tsx	Enrichment	2
src/components/memory/settings/DiagnosticsSection.tsx	Entity linking	1
src/components/memory/settings/DiagnosticsSection.tsx	linked /	1
src/components/memory/settings/DiagnosticsSection.tsx	Loading diagnostics...	1
src/components/memory/settings/DiagnosticsSection.tsx	Memory types	2
src/components/memory/settings/DiagnosticsSection.tsx	No pending refinery work.	1
src/components/memory/settings/DiagnosticsSection.tsx	Pipeline Snapshot	1
src/components/memory/settings/DiagnosticsSection.tsx	Quality	2
src/components/memory/settings/DiagnosticsSection.tsx	Recaps	1
src/components/memory/settings/DiagnosticsSection.tsx	Refinery queue	1
src/components/memory/settings/DiagnosticsSection.tsx	Refresh	1
src/components/memory/settings/DiagnosticsSection.tsx	unlinked	1
src/components/memory/settings/SettingsSidebar.tsx	Wenlan	1
src/components/memory/SourceList.tsx	+ Add folder or vault	1
src/components/memory/SourceList.tsx	Add source	2
src/components/memory/SourceList.tsx	Sources	1
src/components/memory/sources/AddSourceDialog.tsx	✓ Detected .obsidian/ — Obsidian vault	1
src/components/memory/sources/AddSourceDialog.tsx	Add a folder	1
src/components/memory/sources/AddSourceDialog.tsx	Add source	1
src/components/memory/sources/AddSourceDialog.tsx	Adding…	1
src/components/memory/sources/AddSourceDialog.tsx	Browse…	1
src/components/memory/sources/AddSourceDialog.tsx	Cancel	1
src/components/memory/sources/AddSourceDialog.tsx	file	1
src/components/memory/sources/AddSourceDialog.tsx	files	1
src/components/memory/sources/AddSourceDialog.tsx	found	1
src/components/memory/sources/AddSourceDialog.tsx	No supported files (.md, .txt, .pdf) found in this folder	1
src/components/memory/sources/AddSourceDialog.tsx	Scanning folder…	1
src/components/memory/sources/AddSourceDialog.tsx	Select a folder…	2
src/components/memory/sources/AddSourceDialog.tsx	supported	1
src/components/memory/sources/AddSourceDialog.tsx	Wenlan reads .md, .txt, and .pdf files from the folder you choose — Obsidian vaults, note folders, books, and papers.	1
src/components/memory/sources/AddSourceMenu.tsx	Add a folder	1
src/components/memory/sources/AddSourceMenu.tsx	Add a source	1
src/components/memory/sources/AddSourceMenu.tsx	Add files	1
src/components/memory/sources/AddSourceMenu.tsx	Adding…	1
src/components/memory/sources/AddSourceMenu.tsx	Update Wenlan	1
src/components/memory/sources/AddSourceMenu.tsx	Your daemon needs an update to index files.	1
src/components/memory/sources/SourcesSection.tsx	· updates automatically	1
src/components/memory/sources/SourcesSection.tsx	&rdquo;?	1
src/components/memory/sources/SourcesSection.tsx	↻ Sync	1
src/components/memory/sources/SourcesSection.tsx	↻ Syncing…	1
src/components/memory/sources/SourcesSection.tsx	+ Add source…	1
src/components/memory/sources/SourcesSection.tsx	✓ Synced	1
src/components/memory/sources/SourcesSection.tsx	Add your first source	1
src/components/memory/sources/SourcesSection.tsx	Cancel	1
src/components/memory/sources/SourcesSection.tsx	files ·	1
src/components/memory/sources/SourcesSection.tsx	ingested memories will remain in your Wenlan library but stop updating.	1
src/components/memory/sources/SourcesSection.tsx	Knowledge Directory	1
src/components/memory/sources/SourcesSection.tsx	Loading…	1
src/components/memory/sources/SourcesSection.tsx	More	2
src/components/memory/sources/SourcesSection.tsx	No sources yet	1
src/components/memory/sources/SourcesSection.tsx	Open in Finder →	1
src/components/memory/sources/SourcesSection.tsx	Remove &ldquo;	1
src/components/memory/sources/SourcesSection.tsx	Remove source	2
src/components/memory/sources/SourcesSection.tsx	Removing…	1
src/components/memory/sources/SourcesSection.tsx	Retry sync	1
src/components/memory/sources/SourcesSection.tsx	Reveal in Finder	2
src/components/memory/sources/SourcesSection.tsx	Syncing…	2
src/components/memory/SourcesView.tsx	+ Add source	1
src/components/memory/SourcesView.tsx	+ Add your first source	1
src/components/memory/SourcesView.tsx	✓ Synced	1
src/components/memory/SourcesView.tsx	Auto-synced	1
src/components/memory/SourcesView.tsx	couldn't be indexed	1
src/components/memory/SourcesView.tsx	Couldn't read this file.	1
src/components/memory/SourcesView.tsx	file	1
src/components/memory/SourcesView.tsx	Indexed as	1
src/components/memory/SourcesView.tsx	Indexing…	1
src/components/memory/SourcesView.tsx	Loading…	1
src/components/memory/SourcesView.tsx	Manage sources ⚙	1
src/components/memory/SourcesView.tsx	Nothing on the shelf yet	1
src/components/memory/SourcesView.tsx	Open	1
src/components/memory/SourcesView.tsx	passage	1
src/components/memory/SourcesView.tsx	passages	1
src/components/memory/SourcesView.tsx	Remove	1
